Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Concept_count
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--physics--light,Pinhole camera,5ec5867a0c88fe5860961943,"cbse--6th cbse--science--physics--light, shadows and reflections--pinhole camera",3
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--physics--light,Mirrors and Reflections,5ec5867a0c88fe5860961943,"cbse--6th cbse--science--physics--light, shadows and reflections--mirrors and reflections",5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--physics--light,Image Formed by Plane Mirror,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--light--image formed by plane mirror,7
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--physics--light,Light travels along a straight line,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--light--light travels along a straight line,3
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--physics--light,Introduction to Light,5ec5867a0c88fe5860961943,"cbse--6th cbse--science--physics--light, shadows and reflections--introduction to light",1
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--biology--nutrition in plant,Food Materials and Sources,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--food: where does it come from?--food materials and sources,3
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--biology--nutrition in plant,Food and Its Components,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--components of food--food and its components,33
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--biology--nutrition in plant,Leaf,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--getting to know plants--leaf,17
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--biology--nutrition in plant,Photosynthesis,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in plant--photosynthesis,5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--science--biology--nutrition in plant,Characteristics of Organisms,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--the living organisms - characteristics and habitats--characteristics of organisms,35
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--simple equations,Introduction to Equation,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--introduction to equation,5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--simple equations,Introduction to Algebra,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--introduction to algebra,9
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--simple equations,Expression with variables,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--expression with variables,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Subtraction of Integers,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--integers--subtraction of integers,6
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Introduction to Equation,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--introduction to equation,5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Terms of an expression,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--algebraic expressions--terms of an expression,6
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Introduction to Algebra,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--introduction to algebra,9
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Variables and constants,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--algebra--algebraic expressions--variables and constants,4
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Use of variables in common rules,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--use of variables in common rules,7
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--algebra--algebraic expressions,Expression with variables,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--elementary algebra--algebra--expression with variables,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--statistics--data handling,Introduction to Data Handling,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--statistics--data handling--introduction to data handling,7
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--statistics--data handling,Basics of Data Handling,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--statistics--data handling--basics of data handling,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--statistics--data handling,Bar graph,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--statistics--data handling--bar graph,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--lines and angles,Line,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--line,24
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--lines and angles,Lines and its Properties,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--lines and its properties,1
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--lines and angles,Pair of lines,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--lines and angles--pair of lines,17
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Perpendiculars,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--practical geometry--perpendiculars,11
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Measuring line segments,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--measuring line segments,12
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--triangles,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Line,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--line,24
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Angles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--angles,15
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Perpendicular Lines,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--perpendicular lines,4
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Point,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--point,4
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Classification of Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--classification of triangles,10
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--the triangle and its properties,Triangle and its types,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--triangle and its types,12
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--congruence of triangles,Angles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--angles,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--congruence of triangles,Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--triangles,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--congruence of triangles,Classification of Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--classification of triangles,10
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Angles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--angles,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--triangles,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Introduction to Practical Geometry,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--practical geometry--introduction to practical geometry,16
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Line,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--basic geometrical ideas--line,24
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Line segment,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--practical geometry--line segment,5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Perpendicular Lines,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--perpendicular lines,4
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Angles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--practical geometry--angles,12
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Classification of Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--classification of triangles,10
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--practical geometry,Angle sum property of a triangle,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--angle sum property of a triangle,1
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--perimeter and area,The Circle,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--practical geometry--the circle,2
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--perimeter and area,Perimeter,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--mensuration--perimeter,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--perimeter and area,Quadrilaterals,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--quadrilaterals,11
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--perimeter and area,Area,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--mensuration--area,4
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--perimeter and area,Classification of Triangles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--classification of triangles,10
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--perimeter and area,Using Decimals,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--decimals--using decimals,19
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--symmetry,Reflection and symmetry,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--symmetry--reflection and symmetry,3
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--symmetry,Figures with multiple lines of symmetry,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--symmetry--figures with multiple lines of symmetry,5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--symmetry,Introduction to Symmetry,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--symmetry--introduction to symmetry,6
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--geometry--symmetry,Angles,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--geometry--understanding elementary shapes--angles,15
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Equivalent Fractions,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--fractions--equivalent fractions,10
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Addition and Subtraction of Fractions,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--fractions--addition and subtraction of fractions,9
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Rational Number and its Representation on Number Line,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--rational numbers--rational number and its representation on number line,7
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Integer and its Representation on Number Line,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--integers--integer and its representation on number line,18
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,The Number Line,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--whole numbers--the number line,5
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Comparing Fractions,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--fractions--comparing fractions,7
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Basics of Fractions,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--fractions and decimals--basics of fractions,11
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Introduction to Integers,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--integers--introduction to integers,12
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Division of Fractions,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--fractions and decimals--division of fractions,7
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--rational numbers,Multiplication of Fractions,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--fractions and decimals--multiplication of fractions,8
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--exponents and powers,Comparing Large Numbers,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--knowing our numbers--comparing large numbers,21
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--exponents and powers,Basics of Decimals,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--decimals--basics of decimals,15
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--exponents and powers,Prime Factorization,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--playing with numbers--prime factorization,2
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--fractions and decimals,Equivalent Fractions,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--fractions--equivalent fractions,10
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--fractions and decimals,Basics of Decimals,5ec5867a0c88fe5860961943,cbse--6th cbse--mathematics--arithmetic--decimals--basics of decimals,15
4126738,7th CBSE,CBSE,7,cbse--7th cbse--mathematics--arithmetic--fractions and decimals,Integer and its Representation on Number Line,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--integers--integer and its representation on number line,18
